"","time","product_type","target_length","target_thickness","target_width","glue_type_specification","board_m3_per_hour","board_m3_per_hour_specification","is_nose_closed","line_speed","line_speed_specification","cost_urea_flow_indicator","cost_urea_flow_indicator_specification","cost_hardenener_flow_indicator","cost_hardenener_flow_indicator_specification","cost_emulsion_flow_indicator","cost_emulsion_flow_indicator_specification","cost_color_flow_indicator","cost_color_flow_indicator_specification","cost_water_flow_indicator","cost_water_flow_indicator_specification","cost_softwood_no_bark_indicator","cost_softwood_no_bark_indicator_specification","cost_sawdust_indicator","cost_sawdust_indicator_specification","cost_softwood_with_bark_indicator","cost_softwood_with_bark_indicator_specification","cost_hardwood_indicator","cost_hardwood_indicator_specification","cost_dust_wood_indicator","cost_dust_wood_indicator_specification","cost_trims_wood_indicator","cost_trims_wood_indicator_specification","cost_rejects_mix_wood_indicator","cost_rejects_mix_wood_indicator_specification","cost_additive_indicator","cost_additive_indicator_specification","cost_glue_indicator","cost_glue_indicator_specification","cost_wood_indicator","cost_wood_indicator_specification","cost_fixed_indicator","cost_fixed_indicator_specification","cost_indicator","cost_indicator_specification","cost_indicator_all","cost_indicator_all_specification","cost_black_flow_indicator","cost_black_flow_indicator_specification","cost_blue_flow_indicator","cost_blue_flow_indicator_specification","cost_color_indicator","cost_color_indicator_specification","cost_gluemix_indicator","cost_gluemix_indicator_specification","cost_refiner_electrical_energy_consumption_flow_indicator","cost_refiner_electrical_energy_consumption_flow_indicator_specification","cost_dryer_electrical_energy_consumption_flow_indicator","cost_dryer_electrical_energy_consumption_flow_indicator_specification","cost_steam_flow_with_3bar_for_precooker_indicator","cost_steam_flow_with_3bar_for_precooker_indicator_specification","cost_steam_flow_with_13bar_for_cooker_and_refiner_indicator","cost_steam_flow_with_13bar_for_cooker_and_refiner_indicator_specification","cost_steam_flow_with_0_5_bar_for_dryer_indicator","cost_steam_flow_with_0_5_bar_for_dryer_indicator_specification","cost_steam_flow_with_6bar_for_dryer_indicator","cost_steam_flow_with_6bar_for_dryer_indicator_specification","cost_steam_flow_with_27bar_for_dryer_indicator","cost_steam_flow_with_27bar_for_dryer_indicator_specification","cost_energy_indicator","cost_energy_indicator_specification","cost_electrical_energy_indicator","cost_electrical_energy_indicator_specification","cost_thermal_energy_indicator","cost_thermal_energy_indicator_specification","cost_refiner_electrical_energy_indicator","cost_refiner_electrical_energy_indicator_specification","cost_dryer_electrical_energy_indicator","cost_dryer_electrical_energy_indicator_specification","cost_flour_wood_indicator","cost_flour_wood_indicator_specification"
"7175",2024-02-09 09:00:00,"XPBRHHON",6544.37268527199,19.9894633656368,2989.50327339349,"MD",51.3170108891193,46.7486162650266,TRUE,251.615605704129,330.692304058296,-0.0271532161020675,0,-0.018307677259502,0,0.782951404750766,0,NA,NA,0,0,-45.391517387695,0,-14.2752203480205,0,23.3733794139624,0,-1.68235911688972,0,-0.216493780369396,0,0,0,5.69295476593793,0,0.240262482238075,0,-2.12742928101436,0,-22.0429535715472,0,12.3210994219586,0,-2.19656945113937,0,186.835524156636,93.2749087237112,0.0104545713374122,0,0,0,NA,0,-2.0708773430077,0,NA,NA,NA,NA,0.527620950269096,0,1.38000285128749,0,0.883862426637315,0,1.18633145031883,0,-0.623401131009332,0,0.410894248494624,0,-1.82656071860904,0,2.82697408992017,0,1.09379472350242,0,-1.84686405313889,0,6.82402586845077,0
"7176",2024-02-09 10:00:00,"XPBRHHON",6544.37268527199,19.9894633656368,2989.50327339349,"MD",51.3170108891193,46.7486162650266,FALSE,251.615605704129,330.692304058296,-3.06209498151182,0,-0.291988424232446,0,-3.19850982102375,0,NA,NA,0,0,-100.221543015723,0,-14.2752203480205,0,0.914675708876674,0,-1.68235911688972,0,-0.216493780369396,0,0,0,0.436059573013703,0,-5.03207559771354,0,-45.9452502629492,0,-122.51825829951,0,12.3210994219586,0,-86.4384530688919,0,84.6413802684543,93.2749087237112,0.0104545713374122,0,0,0,NA,0,-45.3549830899093,0,NA,NA,NA,NA,-0.218562372561701,0,0.437680902470774,0,0.714036740844201,0,0.780807805827146,0,-0.756724167285112,0,-9.69244285844436,0,-10.1246581433477,0,1.03915633798857,0,-7.17937028639279,0,-3.11693332897718,0,0.392787846361197,0
"7177",2024-02-09 11:00:00,"XPBRHHON",6544.37268527199,19.9894633656368,2989.50327339349,"MD",51.3170108891193,46.7486162650266,TRUE,251.615605704129,330.692304058296,-3.06209498151182,0,-0.291988424232446,0,-3.19850982102375,0,NA,NA,0,0,-100.221543015723,0,-14.2752203480205,0,0.914675708876674,0,-1.68235911688972,0,-0.216493780369396,0,0,0,0.436059573013703,0,-5.03207559771354,0,-45.9452502629492,0,-122.51825829951,0,12.3210994219586,0,-88.6538105251258,0,81.9539218579397,93.2749087237112,0.0104545713374122,0,0,0,NA,0,-45.3549830899093,0,NA,NA,NA,NA,-0.22712688509745,0,-0.458910737432971,0,0.751196948768165,0,0.843322939819256,0,-0.65506998633874,0,-12.9033341001606,0,-12.5208746739561,0,0.319806509416728,0,-10.1264630929135,0,-3.14839015314655,0,0.392787846361197,0
"7178",2024-02-09 12:00:00,"XPBRHHON",6544.37268527199,19.9894633656368,2989.50327339349,"MD",51.3170108891193,46.7486162650266,TRUE,251.615605704129,330.692304058296,-3.06209498151182,0,-0.291988424232446,0,-3.19850982102375,0,NA,NA,0,0,-100.221543015723,0,-14.2752203480205,0,0.914675708876674,0,-1.68235911688972,0,-0.216493780369396,0,0,0,0.436059573013703,0,-5.03207559771354,0,-45.9452502629492,0,-122.51825829951,0,12.3210994219586,0,-88.7649928721768,0,81.8190461371651,93.2749087237112,0.0104545713374122,0,0,0,NA,0,-45.3549830899093,0,NA,NA,NA,NA,-0.219632932769404,0,-0.458910737432971,0,0.774820416898661,0,0.628094838280318,0,-0.707605159125601,0,-13.0644793922554,0,-12.4895039999501,0,0.188575810823749,0,-10.1264630929135,0,-3.12479753501952,0,0.392787846361197,0
"7179",2024-02-09 13:00:00,"XPBRHHON",6544.37268527199,19.9894633656368,2989.50327339349,"MD",51.3678773629864,46.7486162650266,TRUE,251.871603782056,330.692304058296,-3.06209498151182,0,-0.291988424232446,0,-3.19850982102375,0,NA,NA,0,0,-100.221543015723,0,-14.2752203480205,0,0.914675708876674,0,-1.68235911688972,0,-0.216493780369396,0,0,0,0.436059573013703,0,-5.03207559771354,0,-45.9452502629492,0,-122.51825829951,0,12.2379339869809,0,-88.9569772405779,0,81.5861491822764,93.2749087237112,0.0104545713374122,0,0,0,NA,0,-45.3549830899093,0,NA,NA,NA,NA,-0.254964955743956,0,-0.458910737432971,0,0.770586541026618,0,0.601053741111272,0,-0.7414597988085,0,-13.2603595521288,0,-12.6047565640141,0,0.125288234952966,0,-10.1264630929135,0,-3.21147433806172,0,0.392787846361197,0
"7180",2024-02-09 14:00:00,"XPBRHHON",6544.37268527199,19.9894633656368,2989.50327339349,"MD",51.3678773629864,46.7486162650266,TRUE,251.871603782056,330.692304058296,-3.06209498151182,0,-0.291988424232446,0,-3.19850982102375,0,NA,NA,0,0,-100.221543015723,0,-14.2752203480205,0,0.914675708876674,0,-1.68235911688972,0,-0.216493780369396,0,0,0,0.436059573013703,0,-5.03207559771354,0,-45.9452502629492,0,-122.51825829951,0,12.2379339869809,0,-88.8630844211038,0,81.7000509125243,93.2749087237112,0.0104545713374122,0,0,0,NA,0,-45.3549830899093,0,NA,NA,NA,NA,-0.243201209931136,0,-0.458910737432971,0,0.815479918316703,0,0.669546314831385,0,-0.743673348458135,0,-13.1242733278217,0,-12.5786419989873,0,0.203107551393706,0,-10.1264630929135,0,-3.19183462741629,0,0.392787846361197,0
"7181",2024-02-09 15:00:00,"XPBRHHON",6544.37268527199,19.9894633656368,2989.50327339349,"MD",51.3170108891193,46.7486162650266,TRUE,251.615605704129,330.692304058296,-3.06209498151182,0,-0.291988424232446,0,-3.19850982102375,0,NA,NA,0,0,-100.221543015723,0,-14.2752203480205,0,0.914675708876674,0,-1.68235911688972,0,-0.216493780369396,0,0,0,0.436059573013703,0,-5.03207559771354,0,-45.9452502629492,0,-122.51825829951,0,12.3210994219586,0,-88.9342732325579,0,81.6136914992664,93.2749087237112,0.0104545713374122,0,0,0,NA,0,-45.3549830899093,0,NA,NA,NA,NA,-0.25710268593303,0,-0.458910737432971,0,0.755910807893824,0,0.583362528007509,0,-0.753677317135773,0,-13.3098306898588,0,-12.6097582503066,0,0.0941807753035884,0,-10.1264630929135,0,-3.21523590450646,0,0.392787846361197,0
"7182",2024-02-09 16:00:00,"XPBRHHON",6544.37268527199,19.9894633656368,2989.50327339349,"MD",3.29832607550139,46.7486162650266,TRUE,9.94972870647907,330.692304058296,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,93.2749087237112,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"7183",2024-02-09 17:00:00,"XPBRHHON",6544.37268527199,19.9894633656368,2989.50327339349,"MD",3.29832607550139,46.7486162650266,TRUE,9.94972870647907,330.692304058296,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,93.2749087237112,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"7184",2024-02-09 18:00:00,"XPBRHHON",6544.37268527199,19.9894633656368,2989.50327339349,"MD",3.29832607550139,46.7486162650266,TRUE,9.94972870647907,330.692304058296,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,93.2749087237112,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"7185",2024-02-09 19:00:00,"XPBRHHON",6544.37268527199,19.9894633656368,2989.50327339349,"MD",51.3170108891193,46.7486162650266,TRUE,251.615605704129,330.692304058296,-3.06209498151182,0,-0.291988424232446,0,-3.19850982102375,0,NA,NA,0,0,-100.221543015723,0,-14.2752203480205,0,0.914675708876674,0,-1.68235911688972,0,-0.216493780369396,0,0,0,0.436059573013703,0,-5.03207559771354,0,-45.9452502629492,0,-122.51825829951,0,12.3210994219586,0,-88.9636790819113,0,81.5780191535054,93.2749087237112,0.0104545713374122,0,0,0,NA,0,-45.3549830899093,0,NA,NA,NA,NA,-0.25710268593303,0,-0.458910737432971,0,0.772536444605494,0,0.571262855218961,0,-0.762725552277715,0,-13.352450892697,0,-12.6568142613156,0,0.0941995317538101,0,-10.1264630929135,0,-3.250624831697,0,0.392787846361197,0
"7186",2024-02-09 20:00:00,"XPBRHHON",6544.37268527199,19.9894633656368,2989.50327339349,"MD",51.3170108891193,46.7486162650266,TRUE,251.615605704129,330.692304058296,-3.06209498151182,0,-0.291988424232446,0,-3.19850982102375,0,NA,NA,0,0,-100.221543015723,0,-14.2752203480205,0,0.914675708876674,0,-1.68235911688972,0,-0.216493780369396,0,0,0,0.436059573013703,0,-5.03207559771354,0,-45.9452502629492,0,-122.51825829951,0,12.3210994219586,0,-88.9041557807292,0,81.6502270926501,93.2749087237112,0.0104545713374122,0,0,0,NA,0,-45.3549830899093,0,NA,NA,NA,NA,-0.25710268593303,0,-0.458910737432971,0,0.791199456974577,0,0.622045001886044,0,-0.756539513849943,0,-13.2661791057645,0,-12.6359004786449,0,0.140798654074634,0,-10.1264630929135,0,-3.23489641961231,0,0.392787846361197,0
"7187",2024-02-09 21:00:00,"XPBRHHON",6544.37268527199,19.9894633656368,2989.50327339349,"MD",130.415588581664,46.7486162650266,TRUE,649.698710677353,330.692304058296,-3.06209498151182,0,-0.291988424232446,0,-3.19850982102375,0,NA,NA,0,0,-100.221543015723,0,-14.2752203480205,0,0.914675708876674,0,-1.68235911688972,0,-0.216493780369396,0,0,0,0.436059573013703,0,-5.03207559771354,0,-45.9452502629492,0,-122.51825829951,0,-36.5830197779638,0,-125.597358016208,0,37.1375663123487,93.2749087237112,0.0104545713374122,0,0,0,NA,0,-45.3549830899093,0,NA,NA,NA,NA,-0.257364436558328,0,-0.458910737432971,0,-0.0508707211961321,0,-0.469927051929214,0,-0.784237281489009,0,-18.0075294195311,0,-15.8387492550985,0,-1.13192010789436,0,-10.1264630929135,0,-5.64362975084173,0,0.392787846361197,0
"7188",2024-02-09 22:00:00,"XPBRHHON",6544.37268527199,19.9894633656368,2989.50327339349,"MD",130.441015997303,46.7486162650266,TRUE,649.826680419214,330.692304058296,-3.06209498151182,0,-0.291988424232446,0,-3.19850982102375,0,NA,NA,0,0,-100.221543015723,0,-14.2752203480205,0,0.914675708876674,0,-1.68235911688972,0,-0.216493780369396,0,0,0,0.436059573013703,0,-5.03207559771354,0,-45.9452502629492,0,-122.51825829951,0,-36.588957199107,0,-125.556794349499,0,37.1867742480485,93.2749087237112,0.0104545713374122,0,0,0,NA,0,-45.3549830899093,0,NA,NA,NA,NA,-0.255342968503765,0,-0.458910737432971,0,-0.0293670254481387,0,-0.429190730405339,0,-0.796549725208288,0,-17.9428561250359,0,-15.8174111813086,0,-1.1005382916821,0,-10.1264630929135,0,-5.6275822465262,0,0.392787846361197,0
"7189",2024-02-09 23:00:00,"XPBRHHON",6544.37268527199,19.9894633656368,2989.50327339349,"MD",130.441015997303,46.7486162650266,TRUE,649.826680419214,330.692304058296,-3.06209498151182,0,-0.291988424232446,0,-3.19850982102375,0,NA,NA,0,0,-100.221543015723,0,-14.2752203480205,0,0.914675708876674,0,-1.68235911688972,0,-0.216493780369396,0,0,0,0.436059573013703,0,-5.03207559771354,0,-45.9452502629492,0,-122.51825829951,0,-36.588957199107,0,-125.568339277887,0,37.1727690522692,93.2749087237112,0.0104545713374122,0,0,0,NA,0,-45.3549830899093,0,NA,NA,NA,NA,-0.255342968503765,0,-0.458910737432971,0,-0.0446105747849105,0,-0.426144230055542,0,-0.786193217956931,0,-17.9595890948524,0,-15.831233773808,0,-1.10344941240329,0,-10.1264630929135,0,-5.63797766060947,0,0.392787846361197,0
"7190",2024-02-10,"XPBRHHON",6544.37268527199,19.9894633656368,2989.50327339349,"MD",130.491886352033,46.7486162650266,TRUE,650.082698028542,330.692304058296,-3.06209498151182,0,-0.291988424232446,0,-3.19850982102375,0,NA,NA,0,0,-100.221543015723,0,-14.2752203480205,0,0.914675708876674,0,-1.68235911688972,0,-0.216493780369396,0,0,0,0.436059573013703,0,-5.03207559771354,0,-45.9452502629492,0,-122.51825829951,0,-36.6008285408275,0,-125.588063548722,0,37.1488414655956,93.2749087237112,0.0104545713374122,0,0,0,NA,0,-45.3549830899093,0,NA,NA,NA,NA,-0.257769085968238,0,-0.458910737432971,0,-0.0459595962043166,0,-0.438364528905357,0,-0.799444274526277,0,-17.9764181099214,0,-15.8201597950041,0,-1.12204648353232,0,-10.1264630929135,0,-5.62964936798125,0,0.392787846361197,0
"7191",2024-02-10 01:00:00,"XPBRHHON",6544.37268527199,19.9894633656368,2989.50327339349,"MD",130.441015997303,46.7486162650266,TRUE,649.826680419214,330.692304058296,-3.06209498151182,0,-0.291988424232446,0,-3.19850982102375,0,NA,NA,0,0,-100.221543015723,0,-14.2752203480205,0,0.914675708876674,0,-1.68235911688972,0,-0.216493780369396,0,0,0,0.436059573013703,0,-5.03207559771354,0,-45.9452502629492,0,-122.51825829951,0,-36.588957199107,0,-125.556484265626,0,37.1871504119529,93.2749087237112,0.0104545713374122,0,0,0,NA,0,-45.3549830899093,0,NA,NA,NA,NA,-0.256960272289421,0,-0.458910737432971,0,-0.026483222604986,0,-0.438676392144434,0,-0.782043640285728,0,-17.9424066961698,0,-15.8272844616653,0,-1.09403294291295,0,-10.1264630929135,0,-5.63500754229997,0,0.392787846361197,0
"7192",2024-02-10 02:00:00,"XPBRHHON",6544.37268527199,19.9894633656368,2989.50327339349,"MD",130.441015997303,46.7486162650266,TRUE,649.826680419214,330.692304058296,-3.06209498151182,0,-0.291988424232446,0,-3.19850982102375,0,NA,NA,0,0,-100.221543015723,0,-14.2752203480205,0,0.914675708876674,0,-1.68235911688972,0,-0.216493780369396,0,0,0,0.436059573013703,0,-5.03207559771354,0,-45.9452502629492,0,-122.51825829951,0,-36.588957199107,0,-125.571172407703,0,37.1693321719003,93.2749087237112,0.0104545713374122,0,0,0,NA,0,-45.3549830899093,0,NA,NA,NA,NA,-0.255747294372096,0,-0.458910737432971,0,-0.0490752759027788,0,-0.427390503965279,0,-0.796131279912175,0,-17.9636953720071,0,-15.8174111813086,0,-1.11496383629188,0,-10.1264630929135,0,-5.6275822465262,0,0.392787846361197,0
"7193",2024-02-10 03:00:00,"XPBRHHON",6544.37268527199,19.9894633656368,2989.50327339349,"MD",130.441015997303,46.7486162650266,FALSE,649.826680419214,330.692304058296,-3.06209498151182,0,-0.291988424232446,0,-3.19850982102375,0,NA,NA,0,0,-100.221543015723,0,-14.2752203480205,0,0.914675708876674,0,-1.68235911688972,0,-0.216493780369396,0,0,0,0.436059573013703,0,-5.03207559771354,0,-45.9452502629492,0,-122.51825829951,0,-36.588957199107,0,-125.079243889823,0,37.7660924956243,93.2749087237112,0.0104545713374122,0,0,0,NA,0,-45.3549830899093,0,NA,NA,NA,NA,-0.257768924260331,0,-0.458910737432971,0,-0.0826414483022253,0,-0.427252015832698,0,-0.792190925248182,0,-17.2507048046547,0,-14.9914238397117,0,-1.13961372528651,0,-9.09253820258802,0,-5.6275822465262,0,0.392787846361197,0
"7194",2024-02-10 04:00:00,"XPBRHHON",6544.37268527199,19.9894633656368,2989.50327339349,"MD",54.114709641301,46.7486162650266,FALSE,265.695714835512,330.692304058296,-3.06209498151182,0,-0.291988424232446,0,-3.19850982102375,0,NA,NA,0,0,-100.221543015723,0,-14.2752203480205,0,0.914675708876674,0,-1.68235911688972,0,-0.216493780369396,0,0,0,0.436059573013703,0,-5.03207559771354,0,-45.9452502629492,0,-122.51825829951,0,7.99418313124267,0,-89.3461865017657,0,81.1139979727793,93.2749087237112,0.0104545713374122,0,0,0,NA,0,-45.3549830899093,0,NA,NA,NA,NA,1.06503132609745,0,0.350344231467694,0,0.71598100000641,0,0.429718676123251,0,-0.779097633578399,0,-9.62090962491188,0,-10.8108794625225,0,1.51919127379167,0,-7.48925270051352,0,-3.44683243957335,0,0.392787846361197,0
"7195",2024-02-10 05:00:00,"XPBRHHON",6544.37268527199,19.9894633656368,2989.50327339349,"MD",52.8938948641764,46.7486162650266,TRUE,259.551663308265,330.692304058296,-0.306035247225946,0,-0.0438577029884587,0,0.766500734372628,0,NA,NA,0,0,-52.6322759094127,0,-14.2752203480205,0,20.4075214409231,0,-1.68235911688972,0,-0.216493780369396,0,0,0,5.52581287728649,0,-0.00503419889291302,0,-6.7346023526449,0,-33.843780810105,0,9.82226106864521,0,-13.1477813702576,0,173.550568045131,93.2749087237112,0.0104545713374122,0,0,0,NA,0,-6.15598315126604,0,NA,NA,NA,NA,0.905845288825955,0,1.25579103816437,0,0.724557238968875,0,0.930668481188997,0,-0.611591067280552,0,-0.731326531518911,0,-2.8529904052968,0,2.68025044367944,0,0.517027336598966,0,-2.27227316005819,0,6.61954558070526,0
"7196",2024-02-10 06:00:00,"XPBRHHON",6544.37268527199,19.9894633656368,2989.50327339349,"MD",56.4291710704511,46.7486162650266,TRUE,277.343812929489,330.692304058296,-0.148919676542945,0,-0.0317729790281763,0,0.451267492765615,0,NA,NA,0,0,-47.9174904923211,0,-14.2752203480205,0,22.3387260759521,0,-1.68235911688972,0,-0.216493780369396,0,0,0,5.18714487269322,0,-0.0906417956704928,0,-4.5434296118068,0,-27.4146734499559,0,4.75905839944057,0,-13.0538125993012,0,173.664561912406,93.2749087237112,0.0104545713374122,0,0,0,NA,0,-4.51805957940105,0,NA,NA,NA,NA,0.851613892465732,0,1.00017181442876,0,0.720944483901349,0,1.08746742925567,0,-0.579331570305689,0,-1.72755916965213,0,-3.68205842326465,0,2.51076451021621,0,-0.0114724213758794,0,-2.57825416262326,0,6.19623748187529,0
"7197",2024-02-10 07:00:00,"XPBRHHON",6544.37268527199,19.9894633656368,2989.50327339349,"MD",56.4291710704511,46.7486162650266,TRUE,277.343812929489,330.692304058296,0.267248133685117,0,0.0132643123266744,0,0.528375461532265,0,NA,NA,0,0,-36.2624471318356,0,-14.2752203480205,0,27.1127003401367,0,-1.68235911688972,0,-0.216493780369396,0,0,0,5.18714518799397,0,0.315726741768874,0,2.2568745072938,0,-9.1818954343549,0,4.75905839944057,0,0.402462453971331,0,189.988419475146,93.2749087237112,0.0104545713374122,0,0,0,NA,0,1.57845567519537,0,NA,NA,NA,NA,0.601016843053402,0,1.00768638411206,0,0.620845191055919,0,1.4074136347335,0,-0.531016790531865,0,-0.965270603687188,0,-2.81985889165984,0,2.49752156588044,0,1.07961078684051,0,-2.58536168804079,0,6.1827650168795,0
"7198",2024-02-10 08:00:00,"YADFBLJK",6544.37268527199,27.1924431424588,3017.60885918373,"MD",50.8824954891343,42.1432521127198,TRUE,183.903088693949,235.521597253159,0.168922115618164,0,0.00178116185840908,0,1.02591417144496,0,NA,NA,0,0,-41.1018390277902,0,-14.0134234050907,0,24.3729639722824,0,-1.65150589970819,0,-0.212523445167398,0,0,0,5.74095781387142,0,0.572612311760441,0,0.0283782493402363,0,-15.8138911231285,0,4.91105036464502,0,-3.50907327105721,0,196.109306956105,98.5141258913247,0.0104545713374122,0,0,0,NA,0,0.168661446393088,0,NA,NA,NA,NA,0.25141342609328,0,1.23150248899437,0,0.882856565155482,0,1.36721617008906,0,-0.540550857654474,0,-0.695269552440536,0,-2.80880189832242,0,2.67748742703237,0,1.76748873573303,0,-2.99032967955846,0,6.92287583611596,0
"7199",2024-02-10 09:00:00,"YADFBLJK",6544.37268527199,27.1924431424588,3017.60885918373,"MD",50.8824954891343,42.1432521127198,TRUE,183.903088693949,235.521597253159,-5.17446220820728e-05,0,-0.0181740610058963,0,1.02591417144496,0,NA,NA,0,0,-30.8213772785993,0,-14.0134234050907,0,28.5839051853796,0,-1.65150589970819,0,-0.212523445167398,0,0,0,0.436059573013703,0,0.428031234480175,0,-2.31651368004842,0,-8.21877922759118,0,4.91105036464502,0,-1.45157449649153,0,198.605266409858,98.5141258913247,0.0104545713374122,0,0,0,NA,0,-1.94026758613001,0,NA,NA,NA,NA,0.247091992912909,0,1.23429944848332,0,0.838583883016284,0,1.15797764172842,0,-0.561048720364942,0,-1.33625411182229,0,-3.25658110767155,0,2.51470400752195,0,0.936201673949874,0,-2.82764130785511,0,6.86269127253509,0
"7200",2024-02-10 10:00:00,"YADFBLJK",6544.37268527199,27.1924431424588,3017.60885918373,"MD",50.8824954891343,42.1432521127198,TRUE,183.903088693949,235.521597253159,0.232287755209414,0,0.00816678827580057,0,1.02591417144496,0,NA,NA,0,0,-25.3577707033907,0,-14.0134234050907,0,30.8218298466454,0,-1.65150589970819,0,-0.212523445167398,0,0,0,0.436059573013703,0,0.6261470123118,0,1.25665093649958,0,0.34915205834928,0,4.91105036464502,0,5.3907732837187,0,206.905744076723,98.5141258913247,0.0104545713374122,0,0,0,NA,0,1.23986808356937,0,NA,NA,NA,NA,0.250333076699915,0,1.21472146950965,0,0.832993009397378,0,1.46545282833116,0,-0.588161792424412,0,-0.50957556653213,0,-2.54593985549326,0,2.6411174613272,0,1.54175186380644,0,-2.6570169180199,0,6.87773416302182,0
"7201",2024-02-10 11:00:00,"YADFBLJK",6544.37268527199,27.1924431424588,3017.60885918373,"MD",50.8824954891343,42.1432521127198,FALSE,183.903088693949,235.521597253159,-3.18943768826806,0,-0.340649979025047,0,-3.13539759886646,0,NA,NA,0,0,-98.3446742116571,0,-14.0134234050907,0,0.925962095158534,0,-1.65150589970819,0,-0.212523445167398,0,0,0,0.436059573013703,0,-5.11872735684518,0,-53.6807915509925,0,-120.239262807251,0,4.91105036464502,0,-94.7267201832024,0,85.4528385421353,98.5141258913247,0.0104545713374122,0,0,0,NA,0,-51.7236641674958,0,NA,NA,NA,NA,-0.240141385216481,0,0.895881454032149,0,0.835833769486898,0,0.283653455376776,0,-0.759412061349193,0,-10.2901956848372,0,-11.1753124656634,0,1.2845274619732,0,-6.84279066838365,0,-4.1093082361522,0,0.392787846361197,0
"7202",2024-02-10 12:00:00,"YADFBLJK",6544.37268527199,27.1924431424588,3017.60885918373,"MD",50.8824954891343,42.1432521127198,TRUE,183.903088693949,235.521597253159,-5.17446220820728e-05,0,-0.0173758577037223,0,0.997215330416788,0,NA,NA,0,0,-31.1972548064548,0,-14.0134234050907,0,28.4299414978451,0,-1.65150589970819,0,-0.212523445167398,0,0,0,0.436059573013703,0,0.40886252632538,0,-2.6514975684299,0,-8.79743114320589,0,4.91105036464502,0,-1.81422007312518,0,198.165339705381,98.5141258913247,0.0104545713374122,0,0,0,NA,0,-2.23930265412204,0,NA,NA,NA,NA,0.350804680109903,0,1.21472146950965,0,0.835575362349832,0,1.18572826861802,0,-0.5948701715735,0,-1.1720884803254,0,-3.12648104879947,0,2.54672291225447,0,1.2443513411327,0,-2.91493750730569,0,6.87271986619291,0
"7203",2024-02-10 13:00:00,"YADFBLJK",6544.37268527199,27.1924431424588,3017.60885918373,"MD",43.0043196045258,42.1432521127198,FALSE,155.102855704965,235.521597253159,-3.18943768826806,0,-0.340649979025047,0,-3.13539759886646,0,NA,NA,0,0,-13.6867636141944,0,-14.0134234050907,0,35.6023414567468,0,-1.65150589970819,0,-0.212523445167398,0,0,0,0.436059573013703,0,-5.11872735684518,0,-53.6807915509925,0,12.2923564077522,0,20.6472070635357,0,-13.3896992082286,0,184.123082700837,98.5141258913247,0.0104545713374122,0,0,0,NA,0,-51.7236641674958,0,NA,NA,NA,NA,-0.223327517606466,0,1.350224289794,0,1.11247333619366,0,0.858814939682977,0,-0.742808206696934,0,-4.330842899989,0,-6.16440135762076,0,2.26605209435866,0,-1.78342739306143,0,-3.38051699005688,0,0.392787846361197,0
"7204",2024-02-10 14:00:00,"YADFBLJK",6544.37268527199,27.1924431424588,3017.60885918373,"MD",3.29832607550139,42.1432521127198,FALSE,9.94972870647907,235.521597253159,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,98.5141258913247,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0
"7205",2024-02-10 15:00:00,"YADFBLJK",6544.37268527199,27.1924431424588,3017.60885918373,"MD",178.403858165637,42.1432521127198,FALSE,650.082698028542,235.521597253159,-3.18943768826806,0,-0.340649979025047,0,-3.13539759886646,0,NA,NA,0,0,-82.800088546636,0,-14.0134234050907,0,7.29311647549789,0,-1.65150589970819,0,-0.212523445167398,0,0,0,2.00545339072549,0,-5.11872735684518,0,-53.6807915509925,0,-93.40734191347,0,-52.8469493938059,0,-125.770369179601,0,47.7936719125373,98.5141258913247,0.0104545713374122,0,0,0,NA,0,-51.7236641674958,0,NA,NA,NA,NA,-0.0258762970226818,0,0.207144008211516,0,-0.250243593987789,0,-0.64829806301536,0,-0.784517883330638,0,-17.5781883449278,0,-16.1882159088789,0,-0.615471144914883,0,-8.4114677193212,0,-6.93683479271032,0,0.392787846361197,0
